Date,Area,Type,Value,Year,Month
2011-05-01,Tahoe City,Temperature,41.1,2011,5
2011-06-01,Tahoe City,Temperature,51,2011,6
2011-07-01,Tahoe City,Temperature,59.9,2011,7
2011-08-01,Tahoe City,Temperature,60.6,2011,8
2011-09-01,Tahoe City,Temperature,58.1,2011,9
2011-10-01,Tahoe City,Temperature,47,2011,10
2011-11-01,Tahoe City,Temperature,35.7,2011,11
2011-12-01,Tahoe City,Temperature,31.5,2011,12
2012-01-01,Tahoe City,Temperature,32.7,2012,1
2012-02-01,Tahoe City,Temperature,31.4,2012,2
2012-03-01,Tahoe City,Temperature,33.5,2012,3
2012-04-01,Tahoe City,Temperature,40.4,2012,4
2012-05-01,Tahoe City,Temperature,48.2,2012,5
2012-06-01,Tahoe City,Temperature,54.7,2012,6
2012-07-01,Tahoe City,Temperature,62.1,2012,7
2012-08-01,Tahoe City,Temperature,65,2012,8
2012-09-01,Tahoe City,Temperature,59.1,2012,9
2012-10-01,Tahoe City,Temperature,48,2012,10
2012-11-01,Tahoe City,Temperature,38.9,2012,11
2012-12-01,Tahoe City,Temperature,29.4,2012,12
2013-01-01,Tahoe City,Temperature,27.6,2013,1
2013-02-01,Tahoe City,Temperature,30.2,2013,2
2013-03-01,Tahoe City,Temperature,38.2,2013,3
2013-04-01,Tahoe City,Temperature,42.3,2013,4
2013-05-01,Tahoe City,Temperature,47.3,2013,5
2013-06-01,Tahoe City,Temperature,57.2,2013,6
2013-07-01,Tahoe City,Temperature,65.7,2013,7
2013-08-01,Tahoe City,Temperature,61.1,2013,8
2013-09-01,Tahoe City,Temperature,56,2013,9
2013-10-01,Tahoe City,Temperature,43.2,2013,10
2013-11-01,Tahoe City,Temperature,39.4,2013,11
2013-12-01,Tahoe City,Temperature,29.3,2013,12
2014-01-01,Tahoe City,Temperature,34.6,2014,1
2014-02-01,Tahoe City,Temperature,35,2014,2
2014-03-01,Tahoe City,Temperature,37.6,2014,3
2014-04-01,Tahoe City,Temperature,41.3,2014,4
2014-05-01,Tahoe City,Temperature,48.9,2014,5
2014-06-01,Tahoe City,Temperature,56.9,2014,6
2014-07-01,Tahoe City,Temperature,66.6,2014,7
2014-08-01,Tahoe City,Temperature,61.5,2014,8
2014-09-01,Tahoe City,Temperature,58.1,2014,9
2014-10-01,Tahoe City,Temperature,49,2014,10
2014-11-01,Tahoe City,Temperature,40,2014,11
2014-12-01,Tahoe City,Temperature,33.7,2014,12
2015-01-01,Tahoe City,Temperature,35.2,2015,1
2015-02-01,Tahoe City,Temperature,38.4,2015,2
2015-03-01,Tahoe City,Temperature,40.6,2015,3
2015-04-01,Tahoe City,Temperature,40.7,2015,4
2015-05-01,Tahoe City,Temperature,47.2,2015,5
2015-06-01,Tahoe City,Temperature,60.1,2015,6
2015-07-01,Tahoe City,Temperature,61.8,2015,7
2015-08-01,Tahoe City,Temperature,63.3,2015,8
2015-09-01,Tahoe City,Temperature,58.5,2015,9
2015-10-01,Tahoe City,Temperature,50.1,2015,10
2015-11-01,Tahoe City,Temperature,33.2,2015,11
2015-12-01,Tahoe City,Temperature,28.5,2015,12
2016-01-01,Tahoe City,Temperature,30.2,2016,1
2016-02-01,Tahoe City,Temperature,33.9,2016,2
2016-03-01,Tahoe City,Temperature,36.8,2016,3
2016-04-01,Tahoe City,Temperature,42.9,2016,4
2016-05-01,Tahoe City,Temperature,47.2,2016,5
2016-06-01,Tahoe City,Temperature,58.3,2016,6
2016-07-01,Tahoe City,Temperature,62.6,2016,7
2016-08-01,Tahoe City,Temperature,63.2,2016,8
2016-09-01,Tahoe City,Temperature,55.5,2016,9
2016-10-01,Tahoe City,Temperature,46.2,2016,10
2016-11-01,Tahoe City,Temperature,38.3,2016,11
2016-12-01,Tahoe City,Temperature,30.3,2016,12
2017-01-01,Tahoe City,Temperature,27.1,2017,1
2017-02-01,Tahoe City,Temperature,30.8,2017,2
2017-03-01,Tahoe City,Temperature,35.1,2017,3
2017-04-01,Tahoe City,Temperature,38.1,2017,4
2017-05-01,Tahoe City,Temperature,48.3,2017,5
2017-06-01,Tahoe City,Temperature,57.1,2017,6
2017-07-01,Tahoe City,Temperature,65.1,2017,7
2017-08-01,Tahoe City,Temperature,64.6,2017,8
2017-09-01,Tahoe City,Temperature,54.2,2017,9
2017-10-01,Tahoe City,Temperature,44.2,2017,10
2017-11-01,Tahoe City,Temperature,39.9,2017,11
2017-12-01,Tahoe City,Temperature,34.3,2017,12
2018-01-01,Tahoe City,Temperature,34.6,2018,1
2018-02-01,Tahoe City,Temperature,29.5,2018,2
2018-03-01,Tahoe City,Temperature,30.6,2018,3
2018-04-01,Tahoe City,Temperature,40.7,2018,4
2018-05-01,Tahoe City,Temperature,48.3,2018,5
2018-06-01,Tahoe City,Temperature,57.2,2018,6
2018-07-01,Tahoe City,Temperature,66.3,2018,7
2018-08-01,Tahoe City,Temperature,63.8,2018,8
2018-09-01,Tahoe City,Temperature,56.5,2018,9
2018-10-01,Tahoe City,Temperature,45.9,2018,10
2018-11-01,Tahoe City,Temperature,39.2,2018,11
2018-12-01,Tahoe City,Temperature,31.6,2018,12
2019-01-01,Tahoe City,Temperature,31.8,2019,1
2019-02-01,Tahoe City,Temperature,25.7,2019,2
2019-03-01,Tahoe City,Temperature,32.1,2019,3
2019-04-01,Tahoe City,Temperature,41.5,2019,4
2019-05-01,Tahoe City,Temperature,43.4,2019,5
2019-06-01,Tahoe City,Temperature,55.6,2019,6
2019-07-01,Tahoe City,Temperature,61.1,2019,7
2019-08-01,Tahoe City,Temperature,62.3,2019,8
2019-09-01,Tahoe City,Temperature,53.5,2019,9
2019-10-01,Tahoe City,Temperature,41.7,2019,10
2019-11-01,Tahoe City,Temperature,37.5,2019,11
2019-12-01,Tahoe City,Temperature,31.4,2019,12
2020-01-01,Tahoe City,Temperature,31.7,2020,1
2020-02-01,Tahoe City,Temperature,33.5,2020,2
2020-03-01,Tahoe City,Temperature,32.1,2020,3
2020-04-01,Tahoe City,Temperature,40.4,2020,4
2020-05-01,Tahoe City,Temperature,48,2020,5
2020-06-01,Tahoe City,Temperature,54.4,2020,6
2020-07-01,Tahoe City,Temperature,62.3,2020,7
2020-08-01,Tahoe City,Temperature,64.5,2020,8
2020-09-01,Tahoe City,Temperature,58.3,2020,9
2020-10-01,Tahoe City,Temperature,50,2020,10
2020-11-01,Tahoe City,Temperature,35.7,2020,11
2020-12-01,Tahoe City,Temperature,31.8,2020,12
2021-01-01,Tahoe City,Temperature,30.3,2021,1
2021-02-01,Tahoe City,Temperature,31,2021,2
2021-03-01,Tahoe City,Temperature,32.6,2021,3
2021-04-01,Tahoe City,Temperature,41.6,2021,4
2021-05-01,Tahoe City,Temperature,48,2021,5
2021-06-01,Tahoe City,Temperature,61.2,2021,6
2021-07-01,Tahoe City,Temperature,67.9,2021,7
2021-08-01,Tahoe City,Temperature,62.6,2021,8
2021-09-01,Tahoe City,Temperature,57.3,2021,9
2021-10-01,Tahoe City,Temperature,42.4,2021,10
2021-11-01,Tahoe City,Temperature,39.8,2021,11
2021-12-01,Tahoe City,Temperature,29.8,2021,12
1921-01-01,San Diego,Precipitation,0.07,1921,1
1921-02-01,San Diego,Precipitation,0.01,1921,2
1921-03-01,San Diego,Precipitation,0.04,1921,3
1921-04-01,San Diego,Precipitation,0,1921,4
1921-05-01,San Diego,Precipitation,0.08,1921,5
1921-06-01,San Diego,Precipitation,NA,1921,6
1921-07-01,San Diego,Precipitation,NA,1921,7
1921-08-01,San Diego,Precipitation,NA,1921,8
1921-09-01,San Diego,Precipitation,0.04,1921,9
1921-10-01,San Diego,Precipitation,0.02,1921,10
1921-11-01,San Diego,Precipitation,0.01,1921,11
1921-12-01,San Diego,Precipitation,0.3,1921,12
1922-01-01,San Diego,Precipitation,0.11,1922,1
1922-02-01,San Diego,Precipitation,0.07,1922,2
1922-03-01,San Diego,Precipitation,0.04,1922,3
1922-04-01,San Diego,Precipitation,0.01,1922,4
1922-05-01,San Diego,Precipitation,0.01,1922,5
1922-06-01,San Diego,Precipitation,NA,1922,6
1922-07-01,San Diego,Precipitation,0,1922,7
1922-08-01,San Diego,Precipitation,NA,1922,8
1922-09-01,San Diego,Precipitation,0,1922,9
1922-10-01,San Diego,Precipitation,0,1922,10
1922-11-01,San Diego,Precipitation,0.03,1922,11
1922-12-01,San Diego,Precipitation,0.04,1922,12
1923-01-01,San Diego,Precipitation,0.04,1923,1
1923-02-01,San Diego,Precipitation,0.05,1923,2
1923-03-01,San Diego,Precipitation,0.01,1923,3
1923-04-01,San Diego,Precipitation,0.04,1923,4
1923-05-01,San Diego,Precipitation,0,1923,5
1923-06-01,San Diego,Precipitation,0,1923,6
1923-07-01,San Diego,Precipitation,0,1923,7
1923-08-01,San Diego,Precipitation,NA,1923,8
1923-09-01,San Diego,Precipitation,0,1923,9
1923-10-01,San Diego,Precipitation,0.01,1923,10
1923-11-01,San Diego,Precipitation,0.01,1923,11
1923-12-01,San Diego,Precipitation,0.05,1923,12
1924-01-01,San Diego,Precipitation,0.01,1924,1
1924-02-01,San Diego,Precipitation,NA,1924,2
1924-03-01,San Diego,Precipitation,0.08,1924,3
1924-04-01,San Diego,Precipitation,0.03,1924,4
1924-05-01,San Diego,Precipitation,0,1924,5
1924-06-01,San Diego,Precipitation,NA,1924,6
1924-07-01,San Diego,Precipitation,0,1924,7
1924-08-01,San Diego,Precipitation,NA,1924,8
1924-09-01,San Diego,Precipitation,0,1924,9
1924-10-01,San Diego,Precipitation,0.01,1924,10
1924-11-01,San Diego,Precipitation,0.02,1924,11
1924-12-01,San Diego,Precipitation,0.04,1924,12
1925-01-01,San Diego,Precipitation,0,1925,1
1925-02-01,San Diego,Precipitation,0.01,1925,2
1925-03-01,San Diego,Precipitation,0.06,1925,3
1925-04-01,San Diego,Precipitation,0.04,1925,4
1925-05-01,San Diego,Precipitation,0,1925,5
1925-06-01,San Diego,Precipitation,0.01,1925,6
1925-07-01,San Diego,Precipitation,NA,1925,7
1925-08-01,San Diego,Precipitation,0,1925,8
1925-09-01,San Diego,Precipitation,0,1925,9
1925-10-01,San Diego,Precipitation,0.12,1925,10
1925-11-01,San Diego,Precipitation,0.04,1925,11
1925-12-01,San Diego,Precipitation,0.05,1925,12
1926-01-01,San Diego,Precipitation,0.03,1926,1
1926-02-01,San Diego,Precipitation,0.08,1926,2
1926-03-01,San Diego,Precipitation,0.03,1926,3
1926-04-01,San Diego,Precipitation,0.18,1926,4
1926-05-01,San Diego,Precipitation,0,1926,5
1926-06-01,San Diego,Precipitation,0,1926,6
1926-07-01,San Diego,Precipitation,NA,1926,7
1926-08-01,San Diego,Precipitation,0,1926,8
1926-09-01,San Diego,Precipitation,0,1926,9
1926-10-01,San Diego,Precipitation,0.01,1926,10
1926-11-01,San Diego,Precipitation,0.02,1926,11
1926-12-01,San Diego,Precipitation,0.13,1926,12
1927-01-01,San Diego,Precipitation,0.01,1927,1
1927-02-01,San Diego,Precipitation,0.24,1927,2
1927-03-01,San Diego,Precipitation,0.07,1927,3
1927-04-01,San Diego,Precipitation,0.02,1927,4
1927-05-01,San Diego,Precipitation,0,1927,5
1927-06-01,San Diego,Precipitation,0,1927,6
1927-07-01,San Diego,Precipitation,0,1927,7
1927-08-01,San Diego,Precipitation,0,1927,8
1927-09-01,San Diego,Precipitation,0,1927,9
1927-10-01,San Diego,Precipitation,0.06,1927,10
1927-11-01,San Diego,Precipitation,0,1927,11
1927-12-01,San Diego,Precipitation,0.15,1927,12
1928-01-01,San Diego,Precipitation,0.01,1928,1
1928-02-01,San Diego,Precipitation,0.03,1928,2
1928-03-01,San Diego,Precipitation,0.02,1928,3
1928-04-01,San Diego,Precipitation,0,1928,4
1928-05-01,San Diego,Precipitation,0.01,1928,5
1928-06-01,San Diego,Precipitation,0,1928,6
1928-07-01,San Diego,Precipitation,NA,1928,7
1928-08-01,San Diego,Precipitation,0,1928,8
1928-09-01,San Diego,Precipitation,NA,1928,9
1928-10-01,San Diego,Precipitation,0,1928,10
1928-11-01,San Diego,Precipitation,0.02,1928,11
1928-12-01,San Diego,Precipitation,0.08,1928,12
1929-01-01,San Diego,Precipitation,0.03,1929,1
1929-02-01,San Diego,Precipitation,0.04,1929,2
1929-03-01,San Diego,Precipitation,0.04,1929,3
1929-04-01,San Diego,Precipitation,0.02,1929,4
1929-05-01,San Diego,Precipitation,0,1929,5
1929-06-01,San Diego,Precipitation,NA,1929,6
1929-07-01,San Diego,Precipitation,0,1929,7
1929-08-01,San Diego,Precipitation,0,1929,8
1929-09-01,San Diego,Precipitation,NA,1929,9
1929-10-01,San Diego,Precipitation,0,1929,10
1929-11-01,San Diego,Precipitation,NA,1929,11
1929-12-01,San Diego,Precipitation,0,1929,12
1930-01-01,San Diego,Precipitation,0.13,1930,1
1930-02-01,San Diego,Precipitation,0.02,1930,2
1930-03-01,San Diego,Precipitation,0.1,1930,3
1930-04-01,San Diego,Precipitation,0.04,1930,4
1930-05-01,San Diego,Precipitation,0.06,1930,5
1930-06-01,San Diego,Precipitation,0,1930,6
1930-07-01,San Diego,Precipitation,NA,1930,7
1930-08-01,San Diego,Precipitation,NA,1930,8
1930-09-01,San Diego,Precipitation,NA,1930,9
1930-10-01,San Diego,Precipitation,0.01,1930,10
1930-11-01,San Diego,Precipitation,0.03,1930,11
1930-12-01,San Diego,Precipitation,0,1930,12
1931-01-01,San Diego,Precipitation,0.12,1931,1
1931-02-01,San Diego,Precipitation,0.15,1931,2
1931-03-01,San Diego,Precipitation,0,1931,3
1931-04-01,San Diego,Precipitation,0.05,1931,4
1931-05-01,San Diego,Precipitation,0.01,1931,5
1931-06-01,San Diego,Precipitation,0,1931,6
1931-07-01,San Diego,Precipitation,NA,1931,7
1931-08-01,San Diego,Precipitation,0,1931,8
1931-09-01,San Diego,Precipitation,NA,1931,9
1931-10-01,San Diego,Precipitation,0,1931,10
1931-11-01,San Diego,Precipitation,0.07,1931,11
1931-12-01,San Diego,Precipitation,0.11,1931,12
1932-01-01,San Diego,Precipitation,0.05,1932,1
1932-02-01,San Diego,Precipitation,0.18,1932,2
1932-03-01,San Diego,Precipitation,0.01,1932,3
1932-04-01,San Diego,Precipitation,0.02,1932,4
1932-05-01,San Diego,Precipitation,0,1932,5
1932-06-01,San Diego,Precipitation,0,1932,6
1932-07-01,San Diego,Precipitation,NA,1932,7
1932-08-01,San Diego,Precipitation,0,1932,8
1932-09-01,San Diego,Precipitation,0,1932,9
1932-10-01,San Diego,Precipitation,0.04,1932,10
1932-11-01,San Diego,Precipitation,0.01,1932,11
1932-12-01,San Diego,Precipitation,0.08,1932,12
1933-01-01,San Diego,Precipitation,0.14,1933,1
1933-02-01,San Diego,Precipitation,0,1933,2
1933-03-01,San Diego,Precipitation,0,1933,3
1933-04-01,San Diego,Precipitation,NA,1933,4
1933-05-01,San Diego,Precipitation,0.02,1933,5
1933-06-01,San Diego,Precipitation,0,1933,6
1933-07-01,San Diego,Precipitation,0,1933,7
1933-08-01,San Diego,Precipitation,0,1933,8
1933-09-01,San Diego,Precipitation,0,1933,9
1933-10-01,San Diego,Precipitation,0.01,1933,10
1933-11-01,San Diego,Precipitation,0,1933,11
1933-12-01,San Diego,Precipitation,0.04,1933,12
1934-01-01,San Diego,Precipitation,0.01,1934,1
1934-02-01,San Diego,Precipitation,0.07,1934,2
1934-03-01,San Diego,Precipitation,0.01,1934,3
1934-04-01,San Diego,Precipitation,0,1934,4
1934-05-01,San Diego,Precipitation,0,1934,5
1934-06-01,San Diego,Precipitation,0.02,1934,6
1934-07-01,San Diego,Precipitation,NA,1934,7
1934-08-01,San Diego,Precipitation,0,1934,8
1934-09-01,San Diego,Precipitation,0.01,1934,9
1934-10-01,San Diego,Precipitation,0.01,1934,10
1934-11-01,San Diego,Precipitation,0.07,1934,11
1934-12-01,San Diego,Precipitation,0.11,1934,12
1935-01-01,San Diego,Precipitation,0.07,1935,1
1935-02-01,San Diego,Precipitation,0.16,1935,2
1935-03-01,San Diego,Precipitation,0.05,1935,3
1935-04-01,San Diego,Precipitation,0.03,1935,4
1935-05-01,San Diego,Precipitation,0,1935,5
1935-06-01,San Diego,Precipitation,0,1935,6
1935-07-01,San Diego,Precipitation,NA,1935,7
1935-08-01,San Diego,Precipitation,0.01,1935,8
1935-09-01,San Diego,Precipitation,0,1935,9
1935-10-01,San Diego,Precipitation,0,1935,10
1935-11-01,San Diego,Precipitation,0,1935,11
1935-12-01,San Diego,Precipitation,0.02,1935,12
1936-01-01,San Diego,Precipitation,0.02,1936,1
1936-02-01,San Diego,Precipitation,0.18,1936,2
1936-03-01,San Diego,Precipitation,0.03,1936,3
1936-04-01,San Diego,Precipitation,0.02,1936,4
1936-05-01,San Diego,Precipitation,NA,1936,5
1936-06-01,San Diego,Precipitation,0,1936,6
1936-07-01,San Diego,Precipitation,0,1936,7
1936-08-01,San Diego,Precipitation,0.01,1936,8
1936-09-01,San Diego,Precipitation,0,1936,9
1936-10-01,San Diego,Precipitation,0.06,1936,10
1936-11-01,San Diego,Precipitation,0.01,1936,11
1936-12-01,San Diego,Precipitation,0.14,1936,12
1937-01-01,San Diego,Precipitation,0.05,1937,1
1937-02-01,San Diego,Precipitation,0.15,1937,2
1937-03-01,San Diego,Precipitation,0.09,1937,3
1937-04-01,San Diego,Precipitation,0,1937,4
1937-05-01,San Diego,Precipitation,0.01,1937,5
1937-06-01,San Diego,Precipitation,0,1937,6
1937-07-01,San Diego,Precipitation,0.01,1937,7
1937-08-01,San Diego,Precipitation,0,1937,8
1937-09-01,San Diego,Precipitation,NA,1937,9
1937-10-01,San Diego,Precipitation,NA,1937,10
1937-11-01,San Diego,Precipitation,0,1937,11
1937-12-01,San Diego,Precipitation,0.03,1937,12
1938-01-01,San Diego,Precipitation,0.03,1938,1
1938-02-01,San Diego,Precipitation,0.12,1938,2
1938-03-01,San Diego,Precipitation,0.12,1938,3
1938-04-01,San Diego,Precipitation,0.01,1938,4
1938-05-01,San Diego,Precipitation,0,1938,5
1938-06-01,San Diego,Precipitation,0,1938,6
1938-07-01,San Diego,Precipitation,NA,1938,7
1938-08-01,San Diego,Precipitation,0,1938,8
1938-09-01,San Diego,Precipitation,0,1938,9
1938-10-01,San Diego,Precipitation,0.01,1938,10
1938-11-01,San Diego,Precipitation,0,1938,11
1938-12-01,San Diego,Precipitation,0.14,1938,12
1939-01-01,San Diego,Precipitation,0.08,1939,1
1939-02-01,San Diego,Precipitation,0.04,1939,2
1939-03-01,San Diego,Precipitation,0.04,1939,3
1939-04-01,San Diego,Precipitation,0.02,1939,4
1939-05-01,San Diego,Precipitation,0,1939,5
1939-06-01,San Diego,Precipitation,0,1939,6
1939-07-01,San Diego,Precipitation,NA,1939,7
1939-08-01,San Diego,Precipitation,NA,1939,8
1939-09-01,San Diego,Precipitation,0.1,1939,9
1939-10-01,San Diego,Precipitation,0.02,1939,10
1939-11-01,San Diego,Precipitation,0.04,1939,11
1939-12-01,San Diego,Precipitation,0.02,1939,12
1940-01-01,San Diego,Precipitation,0.07,1940,1
1940-02-01,San Diego,Precipitation,0.12,1940,2
1940-03-01,San Diego,Precipitation,0.03,1940,3
1940-04-01,San Diego,Precipitation,0.02,1940,4
1940-05-01,San Diego,Precipitation,NA,1940,5
1940-06-01,San Diego,Precipitation,NA,1940,6
1940-07-01,San Diego,Precipitation,NA,1940,7
1940-08-01,San Diego,Precipitation,NA,1940,8
1940-09-01,San Diego,Precipitation,0,1940,9
1940-10-01,San Diego,Precipitation,0.05,1940,10
1940-11-01,San Diego,Precipitation,0.02,1940,11
1940-12-01,San Diego,Precipitation,0.2,1940,12
1941-01-01,San Diego,Precipitation,0.07,1941,1
1941-02-01,San Diego,Precipitation,0.19,1941,2
1941-03-01,San Diego,Precipitation,0.19,1941,3
1941-04-01,San Diego,Precipitation,0.11,1941,4
1941-05-01,San Diego,Precipitation,NA,1941,5
1941-06-01,San Diego,Precipitation,NA,1941,6
1941-07-01,San Diego,Precipitation,0,1941,7
1941-08-01,San Diego,Precipitation,0,1941,8
1941-09-01,San Diego,Precipitation,0.01,1941,9
1941-10-01,San Diego,Precipitation,0.09,1941,10
1941-11-01,San Diego,Precipitation,0.07,1941,11
1941-12-01,San Diego,Precipitation,0.09,1941,12
1942-01-01,San Diego,Precipitation,0.01,1942,1
1942-02-01,San Diego,Precipitation,0.04,1942,2
1942-03-01,San Diego,Precipitation,0.06,1942,3
1942-04-01,San Diego,Precipitation,0.05,1942,4
1942-05-01,San Diego,Precipitation,0,1942,5
1942-06-01,San Diego,Precipitation,0,1942,6
1942-07-01,San Diego,Precipitation,0,1942,7
1942-08-01,San Diego,Precipitation,NA,1942,8
1942-09-01,San Diego,Precipitation,0,1942,9
1942-10-01,San Diego,Precipitation,0.01,1942,10
1942-11-01,San Diego,Precipitation,0.01,1942,11
1942-12-01,San Diego,Precipitation,0.02,1942,12
1943-01-01,San Diego,Precipitation,0.2,1943,1
1943-02-01,San Diego,Precipitation,0.05,1943,2
1943-03-01,San Diego,Precipitation,0.05,1943,3
1943-04-01,San Diego,Precipitation,0.02,1943,4
1943-05-01,San Diego,Precipitation,0,1943,5
1943-06-01,San Diego,Precipitation,0,1943,6
1943-07-01,San Diego,Precipitation,0,1943,7
1943-08-01,San Diego,Precipitation,NA,1943,8
1943-09-01,San Diego,Precipitation,0,1943,9
1943-10-01,San Diego,Precipitation,0.01,1943,10
1943-11-01,San Diego,Precipitation,0,1943,11
1943-12-01,San Diego,Precipitation,0.25,1943,12
1944-01-01,San Diego,Precipitation,0.04,1944,1
1944-02-01,San Diego,Precipitation,0.13,1944,2
1944-03-01,San Diego,Precipitation,0.03,1944,3
1944-04-01,San Diego,Precipitation,0.02,1944,4
1944-05-01,San Diego,Precipitation,0.01,1944,5
1944-06-01,San Diego,Precipitation,0,1944,6
1944-07-01,San Diego,Precipitation,NA,1944,7
1944-08-01,San Diego,Precipitation,NA,1944,8
1944-09-01,San Diego,Precipitation,NA,1944,9
1944-10-01,San Diego,Precipitation,NA,1944,10
1944-11-01,San Diego,Precipitation,0.16,1944,11
1944-12-01,San Diego,Precipitation,0.05,1944,12
1945-01-01,San Diego,Precipitation,0.01,1945,1
1945-02-01,San Diego,Precipitation,0.07,1945,2
1945-03-01,San Diego,Precipitation,0.07,1945,3
1945-04-01,San Diego,Precipitation,0,1945,4
1945-05-01,San Diego,Precipitation,0,1945,5
1945-06-01,San Diego,Precipitation,0.01,1945,6
1945-07-01,San Diego,Precipitation,NA,1945,7
1945-08-01,San Diego,Precipitation,0.03,1945,8
1945-09-01,San Diego,Precipitation,0,1945,9
1945-10-01,San Diego,Precipitation,NA,1945,10
1945-11-01,San Diego,Precipitation,0,1945,11
1945-12-01,San Diego,Precipitation,0.12,1945,12
1946-01-01,San Diego,Precipitation,0.03,1946,1
1946-02-01,San Diego,Precipitation,0.02,1946,2
1946-03-01,San Diego,Precipitation,0.09,1946,3
1946-04-01,San Diego,Precipitation,0.02,1946,4
1946-05-01,San Diego,Precipitation,0,1946,5
1946-06-01,San Diego,Precipitation,0,1946,6
1946-07-01,San Diego,Precipitation,0,1946,7
1946-08-01,San Diego,Precipitation,NA,1946,8
1946-09-01,San Diego,Precipitation,NA,1946,9
1946-10-01,San Diego,Precipitation,0.01,1946,10
1946-11-01,San Diego,Precipitation,0.08,1946,11
1946-12-01,San Diego,Precipitation,0.04,1946,12
1947-01-01,San Diego,Precipitation,0.01,1947,1
1947-02-01,San Diego,Precipitation,0.02,1947,2
1947-03-01,San Diego,Precipitation,0.03,1947,3
1947-04-01,San Diego,Precipitation,NA,1947,4
1947-05-01,San Diego,Precipitation,0.01,1947,5
1947-06-01,San Diego,Precipitation,NA,1947,6
1947-07-01,San Diego,Precipitation,0,1947,7
1947-08-01,San Diego,Precipitation,0,1947,8
1947-09-01,San Diego,Precipitation,0.01,1947,9
1947-10-01,San Diego,Precipitation,0,1947,10
1947-11-01,San Diego,Precipitation,0.02,1947,11
1947-12-01,San Diego,Precipitation,0.1,1947,12
1948-01-01,San Diego,Precipitation,NA,1948,1
1948-02-01,San Diego,Precipitation,0.04,1948,2
1948-03-01,San Diego,Precipitation,0.05,1948,3
1948-04-01,San Diego,Precipitation,0,1948,4
1948-05-01,San Diego,Precipitation,0,1948,5
1948-06-01,San Diego,Precipitation,0,1948,6
1948-07-01,San Diego,Precipitation,NA,1948,7
1948-08-01,San Diego,Precipitation,0,1948,8
1948-09-01,San Diego,Precipitation,NA,1948,9
1948-10-01,San Diego,Precipitation,0.04,1948,10
1948-11-01,San Diego,Precipitation,0,1948,11
1948-12-01,San Diego,Precipitation,0.08,1948,12
1949-01-01,San Diego,Precipitation,0.11,1949,1
1949-02-01,San Diego,Precipitation,0.06,1949,2
1949-03-01,San Diego,Precipitation,0.02,1949,3
1949-04-01,San Diego,Precipitation,0,1949,4
1949-05-01,San Diego,Precipitation,0.01,1949,5
1949-06-01,San Diego,Precipitation,NA,1949,6
1949-07-01,San Diego,Precipitation,NA,1949,7
1949-08-01,San Diego,Precipitation,NA,1949,8
1949-09-01,San Diego,Precipitation,NA,1949,9
1949-10-01,San Diego,Precipitation,0.01,1949,10
1949-11-01,San Diego,Precipitation,0.04,1949,11
